OTU_ID	IN_130_MCB_26_S_ITS_S70	IN_130_MCB_2_S_ITS_S69	IN_130_MCB_9_S_ITS_S22	IN_132_MCB_16_S_ITS_S23	IN_132_MCB_17_S_ITS_S71	IN_132_MCB_27_S_ITS_S24	IN_272_MCB_10_S_ITS_S31	IN_272_MCB_11_S_ITS_S79	IN_272_MCB_24_S_ITS_S72	IN_55_MCB_6_S_ITS_S20	IN_55_MCB_7_S_ITS_S68	IN_55_MCB_8_S_ITS_S21	IN_WT_MCB_28_S_ITS_S32	IN_WT_MCB_29_S_ITS_S80	IN_WT_MCB_33_S_ITS_S33	TN_130_A_S_ITS_S35	TN_130_B_S_ITS_S83	TN_130_C_S_ITS_S36	TN_132_A_S_ITS_S84	TN_132_B_S_ITS_S43	TN_132_C_S_ITS_S91	TN_272_A_S_ITS_S44	TN_272_B_S_ITS_S92	TN_272_C_S_ITS_S45	TN_55_A_S_ITS_S81	TN_55_B_S_ITS_S34	TN_55_C_S_ITS_S82	TN_LS_1_S_ITS_S93	TN_LS_2_S_ITS_S46	TN_LS_3_S_ITS_S94	TN_WT_MB_19_S_ITS_S47	TN_WT_MB_20_S_ITS_S95	TN_WT_MB_21_S_ITS_S48	WA130_BNL_20_S_ITS_S9	WA132_RN_7_S_ITS_S57	WA132_RN_8_S_ITS_S10	WA272_BNL_17_S_ITS_S59	WA272_BNL_18_S_ITS_S12	WA272_RN_10_S_ITS_S11	WA_55_BNL_19_S_ITS_S8	WA_55_RN_1_S_ITS_S7	WA_55_RN_2_S_ITS_S55	WA_WT_BNL_21_S_ITS_S60	WA_WT_BNL_22_S_ITS_S19	WA_WT_BNL_23_S_ITS_S67	taxonomy
Otu00837	2	3	0	0	1	0	0	0	0	0	0	0	5	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	1	70	0	0	32	0	7	0	0	0	14	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__unclassified_Pleosporales(100);g__unclassified_Pleosporales(100);s__Pleosporales_sp(100);
Otu00838	0	3	1	6	6	0	0	4	0	0	1	1	0	0	0	0	14	3	4	9	1	10	2	1	5	1	5	1	31	12	28	4	2	0	0	0	0	0	0	0	1	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Herpotrichiellaceae(100);f__Herpotrichiellaceae_unclassified(100);f__Herpotrichiellaceae_unclassified(100);
Otu00839	0	3	0	0	0	0	3	0	0	0	7	0	3	0	0	0	0	1	7	0	1	0	6	28	3	0	0	4	11	0	0	0	0	0	6	0	0	0	0	2	0	0	0	60	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Lophiostomataceae(100);g__Lophiostoma(100);s__Lophiostoma_sp(100);
Otu00840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	0	0	6	0	74	12	0	3	0	0	5	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Trichomeriaceae(100);f__Trichomeriaceae_unclassified(100);f__Trichomeriaceae_unclassified(100);
Otu00842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	119	0	27	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Agaricaceae(100);f__Agaricaceae_unclassified(100);f__Agaricaceae_unclassified(100);
Otu00843	0	0	16	23	2	0	0	0	6	2	0	5	0	0	6	0	5	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	10	3	0	14	0	12	13	4	2	7	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Trichomeriaceae(100);g__Knufia(100);s__Knufia_tsunedae(100);
Otu00844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	14	1	14	8	0	0	32	3	36	25	34	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);o__Capnodiales_unclassified(100);o__Capnodiales_unclassified(100);o__Capnodiales_unclassified(100);
Otu00845	3	4	6	8	7	6	0	0	3	0	14	6	0	0	13	0	48	2	0	2	1	0	1	5	1	3	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Herpotrichiellaceae(100);g__Capronia(75);s__Capronia_semi-immersa(75);
Otu00846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	190	0	0	0	0	0	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS05(100);f__unclassified_GS05(100);g__unclassified_GS05(100);s__GS05_sp(100);
Otu00847	0	0	0	0	0	0	70	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Thelephorales(100);f__Thelephoraceae(100);f__Thelephoraceae_unclassified(100);f__Thelephoraceae_unclassified(100);
Otu00848	1	0	8	17	23	5	8	0	0	0	0	11	11	8	0	0	16	0	9	0	0	1	6	0	1	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0	9	0	6	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Didymellaceae(100);g__unclassified_Didymellaceae(100);s__Didymellaceae_sp(100);
Otu00849	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	5	14	2	5	0	50	19	20	6	7	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Hypocreales_fam_Incertae_sedis(100);g__Sarocladium(100);s__Sarocladium_kiliense(100);
Otu00850	29	2	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	11	0	8	0	0	0	38	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu00851	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00852	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	3	0	8	14	0	0	0	17	11	0	6	0	4	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00853	1	2	0	11	0	0	0	0	0	7	0	1	0	0	0	177	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Aspergillaceae(100);g__Penicillium(100);s__Penicillium_roseopurpureum(90);
Otu00854	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	3	0	0	2	5	0	0	0	0	0	0	0	0	0	0	8	0	0	100	0	10	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Glomerellales(100);f__Glomerellaceae(100);g__Colletotrichum(100);s__Colletotrichum_anthrisci(84);
Otu00855	9	2	0	0	70	7	17	0	0	0	10	0	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);c__Sordariomycetes_unclassified(94);c__Sordariomycetes_unclassified(94);c__Sordariomycetes_unclassified(94);c__Sordariomycetes_unclassified(94);
Otu00856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	19	1	8	0	0	0	68	1	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu00857	0	11	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0	14	0	26	3	0	25	0	0	30	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);o__Sordariales_unclassified(100);o__Sordariales_unclassified(100);o__Sordariales_unclassified(100);
Otu00858	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	28	4	1	0	70	0	0	0	0	0	0	8	0	0	0	0	13	0	0	15	0	0	0	0	0	12	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);
Otu00859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	190	1	1	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Diatrypaceae(100);g__Cryptovalsa(100);s__Cryptovalsa_ampelina(100);
Otu00860	0	0	0	0	21	0	0	0	0	0	2	0	0	0	0	0	14	33	12	0	0	14	0	8	10	0	1	0	2	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	5	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);o__Chaetothyriales_unclassified(100);o__Chaetothyriales_unclassified(100);o__Chaetothyriales_unclassified(100);
Otu00861	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	26	12	4	6	27	10	6	9	3	0	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_alpina(100);
Otu00862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	82	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Psathyrellaceae(100);g__Parasola(100);g__Parasola_unclassified(100);
Otu00863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	2	0	0	0	0	1	19	0	39	2	4	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu00864	4	20	1	2	0	3	0	0	11	0	7	2	10	0	45	16	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Thyridariaceae(100);f__Thyridariaceae_unclassified(100);f__Thyridariaceae_unclassified(100);
Otu00865	0	0	0	0	0	3	10	0	0	0	0	0	8	0	62	0	0	0	0	0	1	0	51	0	0	22	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);
Otu00866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	154	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Tubeufiales(100);f__Tubeufiaceae(100);f__Tubeufiaceae_unclassified(100);f__Tubeufiaceae_unclassified(100);
Otu00867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	14	0	8	19	6	1	8	0	16	19	37	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	26	0	34	0	0	0	51	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	3	0	0	3	14	0	0	9	0	9	0	0	0	78	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(87);o__Pleosporales_unclassified(87);o__Pleosporales_unclassified(87);
Otu00870	1	3	0	0	0	14	0	0	2	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	3	0	23	0	10	2	0	0	10	3	5	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Lasiosphaeriaceae(100);g__Schizothecium(100);s__Schizothecium_dakotense(100);
Otu00871	8	7	21	40	4	8	0	0	0	0	1	0	47	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__unclassified_Tremellomycetes(100);f__unclassified_Tremellomycetes(100);g__unclassified_Tremellomycetes(100);s__Tremellomycetes_sp(100);
Otu00872	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	4	105	1	0	0	0	0	2	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(98);p__Ascomycota_unclassified(98);p__Ascomycota_unclassified(98);p__Ascomycota_unclassified(98);p__Ascomycota_unclassified(98);
Otu00873	17	21	2	0	0	37	0	0	20	0	0	2	2	1	0	1	0	0	0	0	0	0	10	0	0	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Lophiostomataceae(100);g__Lophiostoma(100);s__Lophiostoma_sp(100);
Otu00874	44	28	0	0	3	3	11	0	0	0	5	0	4	0	0	0	0	0	3	0	0	7	0	0	0	0	3	1	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);g__Tetracladium(100);s__Tetracladium_furcatum(79);
Otu00875	2	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	6	5	7	13	0	6	0	11	4	0	19	0	19	0	42	3	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);
Otu00876	2	0	0	3	0	13	5	0	0	5	0	0	0	0	36	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	4	5	4	9	1	9	6	0	6	1	k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);o__Leucosporidiales(100);f__Leucosporidiaceae(100);g__Leucosporidium(100);g__Leucosporidium_unclassified(100);
Otu00877	0	2	1	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__unclassified_Chaetomiaceae(100);s__Chaetomiaceae_sp(100);
Otu00878	0	0	29	5	5	0	3	0	0	0	6	0	89	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Agaricaceae(100);g__Tulostoma(100);g__Tulostoma_unclassified(100);
Otu00879	31	26	0	2	4	3	10	0	9	0	19	0	2	0	1	5	1	0	0	0	1	1	0	0	0	5	0	2	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu00880	6	1	2	0	0	0	1	3	2	0	2	0	0	0	0	0	11	2	9	8	26	7	1	4	4	6	7	3	5	12	14	8	1	0	0	0	0	0	0	0	0	0	0	0	2	k__Fungi(100);p__Ascomycota(100);c__Taphrinomycetes(100);o__Taphrinales(100);f__Taphrinaceae(100);g__Taphrina(100);s__Taphrina_inositophila(100);
Otu00881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	1	0	7	0	4	20	0	33	7	3	2	8	16	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Massarinaceae(100);g__Helminthosporium(100);s__Helminthosporium_asterinum(100);
Otu00882	19	18	0	0	3	0	3	0	8	0	20	0	34	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Kickxellomycota(100);c__GS19(100);o__GS19(100);f__unclassified_GS19(100);g__unclassified_GS19(100);s__GS19_sp(100);
Otu00883	5	2	2	6	2	0	0	0	5	0	0	12	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	k__Fungi(100);p__Basidiomycota(100);c__Ustilaginomycetes(100);o__Ustilaginales(100);f__Ustilaginaceae(100);g__Ustilago(100);s__Ustilago_sp(100);
Otu00884	0	1	6	0	0	0	0	6	4	0	0	3	0	23	0	0	2	8	2	30	0	1	0	2	25	0	0	0	13	0	0	0	0	0	7	2	1	3	0	15	0	0	0	0	1	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(100);f__Onygenales_fam_Incertae_sedis(100);f__Onygenales_fam_Incertae_sedis_unclassified(100);f__Onygenales_fam_Incertae_sedis_unclassified(100);
Otu00885	0	0	0	0	0	0	0	8	0	0	0	0	0	11	0	0	5	0	6	28	0	5	0	7	15	0	17	12	3	11	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(100);o__Onygenales_unclassified(100);o__Onygenales_unclassified(100);o__Onygenales_unclassified(100);
Otu00886	23	24	0	0	2	0	1	0	0	0	28	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(99);f__unclassified_Onygenales(99);g__unclassified_Onygenales(99);s__Onygenales_sp(99);
Otu00887	26	3	2	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	4	5	1	7	4	12	26	9	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(100);f__Onygenales_fam_Incertae_sedis(100);g__Chrysosporium(100);s__Chrysosporium_lobatum(100);
Otu00888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	16	0	0	0	0	0	0	0	20	0	75	1	0	0	9	1	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Psathyrellaceae(100);g__Parasola(100);g__Parasola_unclassified(100);
Otu00889	6	6	0	0	0	1	2	0	3	2	2	1	1	0	5	7	2	3	1	0	1	0	3	4	1	18	0	0	5	3	2	0	6	1	8	6	1	4	0	29	4	10	5	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Nectriaceae(100);g__Fusarium(100);s__Fusarium_solani(100);
Otu00890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_sp(100);
Otu00891	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);c__Agaricomycetes_unclassified(100);c__Agaricomycetes_unclassified(100);c__Agaricomycetes_unclassified(100);c__Agaricomycetes_unclassified(100);
Otu00892	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu00893	18	0	3	0	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	9	0	0	0	48	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Magnaporthales(100);f__Magnaporthaceae(100);g__Magnaporthiopsis(100);s__Magnaporthiopsis_sp(100);
Otu00894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Hypocreaceae(100);g__Trichoderma(100);g__Trichoderma_unclassified(100);
Otu00895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	1	0	0	0	2	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Lecanoromycetes(100);c__Lecanoromycetes_unclassified(100);c__Lecanoromycetes_unclassified(100);c__Lecanoromycetes_unclassified(100);c__Lecanoromycetes_unclassified(100);
Otu00896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00897	1	3	1	2	0	0	4	0	3	0	8	1	18	0	0	0	0	0	0	0	58	0	59	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Laboulbeniomycetes(100);o__Pyxidiophorales(100);f__unclassified_Pyxidiophorales(100);g__unclassified_Pyxidiophorales(100);s__Pyxidiophorales_sp(100);
Otu00898	8	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	34	0	20	5	0	0	0	0	1	0	38	4	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu00899	1	0	0	3	0	0	4	0	1	0	0	1	0	4	0	0	7	4	4	3	2	13	1	7	47	0	8	3	2	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Diaporthales(100);f__Diaporthaceae(100);g__Diaporthe(100);g__Diaporthe_unclassified(100);
Otu00900	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Saccharomycetes(100);o__Saccharomycetales(100);o__Saccharomycetales_unclassified(100);o__Saccharomycetales_unclassified(100);o__Saccharomycetales_unclassified(100);
Otu00901	0	0	0	0	0	0	0	3	4	0	0	3	0	0	0	0	6	1	13	0	0	2	0	0	27	0	2	4	15	0	50	0	0	4	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Glomeromycetes(100);o__Glomerales(100);f__Glomeraceae(100);g__unclassified_Glomeraceae(64);s__Glomeraceae_sp(64);
Otu00902	0	0	53	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	55	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	36	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(65);p__Ascomycota_unclassified(65);p__Ascomycota_unclassified(65);p__Ascomycota_unclassified(65);p__Ascomycota_unclassified(65);
Otu00903	2	4	3	5	5	5	0	0	2	0	2	0	1	6	0	0	0	2	0	0	13	0	1	0	0	2	0	0	0	0	0	0	3	23	0	0	25	0	9	0	0	0	7	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Dictyosporiaceae(100);g__Dictyosporium(100);s__Dictyosporium_heptasporum(100);
Otu00904	3	5	0	11	3	23	5	0	0	0	58	0	0	4	1	1	0	3	0	8	3	0	3	0	0	2	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Geastrales(100);f__Geastraceae(100);g__Geastrum(100);s__Geastrum_triplex(100);
Otu00905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	12	59	0	3	0	14	0	0	k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);o__Microbotryomycetes_ord_Incertae_sedis(100);f__Chrysozymaceae(100);f__Chrysozymaceae_unclassified(100);f__Chrysozymaceae_unclassified(100);
